time,open,high,low,close,volume,ticker,industry,MA10,MA20,MA50,MA200,rsi,macd,upper_band,lower_band,RS
2021-07-01,33370,34670,33010,34260,13724500,SSI,Dịch vụ tài chính,31207.9,29970.45,24888.18,17716.19,75.177304964539,2225.197705541388,34190.197983245605,25750.702016754396,121.6306567261576
2021-07-02,34500,35160,33960,34500,12668600,SSI,Dịch vụ tài chính,31648.9,30270.45,25179.38,17842.64,70.90261282660333,2317.6627964010404,34884.716137694464,25656.183862305537,123.58051922560807
2021-07-05,34140,34320,32650,33660,18789800,SSI,Dịch vụ tài chính,32095.9,30575.45,25481.38,17964.74,64.47084233261339,2296.68629725802,35241.48419912119,25909.415800878814,118.82243219463257
2021-07-06,33660,34430,31340,31340,13319200,SSI,Dịch vụ tài chính,32280.9,30856.45,25722.38,18074.99,59.52143569292124,2069.0074298695217,34930.66491177975,26782.235088220248,102.04475301512537
2021-07-07,31580,32470,30090,32470,18452600,SSI,Dịch vụ tài chính,32554.9,31114.95,26001.18,18190.59,61.333333333333336,1957.1905687546641,34883.66026242471,27346.23973757529,109.96667091808435
2021-07-08,32650,33070,31880,32409,10311700,SSI,Dịch vụ tài chính,32804.8,31361.4,26277.56,18305.035,60.97907395133037,1842.4145029951032,34755.26576045666,27967.53423954334,108.62858585875009
2021-07-09,31990,32770,31040,31340,13645400,SSI,Dịch vụ tài chính,32739.8,31463.9,26529.16,18413.535,60.01863932898416,1646.2177050012033,34715.18890393367,28212.611096066335,103.29541877834147
2021-07-12,30680,31280,29160,29490,23911200,SSI,Dịch vụ tài chính,32476.9,31389.4,26737.76,18512.585,50.0,1326.163601672637,34753.69533718274,28025.10466281726,94.71455286680487
2021-07-13,30030,30860,29340,30860,12467000,SSI,Dịch vụ tài chính,32309.9,31383.4,26970.36,18618.035,54.213273676360934,1169.5837360827609,34751.19580578659,28015.60419421341,102.25971518821221
2021-07-14,30850,31020,29210,30370,12030700,SSI,Dịch vụ tài chính,32069.9,31430.4,27184.96,18721.485,51.67638483965014,994.4902945398899,34708.45329907539,28152.346700924616,99.31596600669373
2021-07-15,29770,31980,29770,31980,13611900,SSI,Dịch vụ tài chính,31841.9,31524.9,27440.56,18833.335,49.9622641509434,974.4086489488691,34748.77611751021,28301.023882489793,109.04367517719452
2021-07-16,31980,32100,31370,31440,10805600,SSI,Dịch vụ tài chính,31535.9,31592.4,27686.96,18941.135,47.51482321938365,904.4938707912443,34745.533338860194,28439.266661139805,111.60684256222213
2021-07-19,30370,30850,29350,29350,16571300,SSI,Dịch vụ tài chính,31104.9,31600.4,27868.36,19038.935,39.63494132985658,672.6860660148595,34728.58221302641,28472.217786973593,102.48468793459529
2021-07-20,29840,31370,29060,31370,15305000,SSI,Dịch vụ tài chính,31107.9,31694.4,28095.96,19146.235,45.91121495327103,644.5439276172365,34664.56089587222,28724.239104127777,113.2681730549709
2021-07-21,31320,31560,30610,30660,9502600,SSI,Dịch vụ tài chính,30926.9,31740.9,28302.36,19247.535,38.98408812729498,558.511837104943,34608.93383228964,28872.86616771037,110.27958732531673
2021-07-22,30490,31560,30430,31090,10004900,SSI,Dịch vụ tài chính,30795.0,31799.9,28514.36,19351.135,39.6854204476709,519.044964628305,34555.699312836776,29044.100687163227,113.47737747763102
2021-07-23,30850,31200,30120,30120,12157100,SSI,Dịch vụ tài chính,30673.0,31706.4,28703.96,19448.385,39.375750300120046,404.8296660824635,34560.19240937205,28852.60759062795,108.76088793956512
2021-07-26,30120,30730,29770,30250,9688700,SSI,Dịch vụ tài chính,30749.0,31612.95,28894.56,19546.585,46.23358673116793,321.10167245159755,34531.523081418214,28694.376918581787,111.1700884146162
2021-07-27,30850,31800,30730,30960,14778900,SSI,Dịch vụ tài chính,30759.0,31534.45,29101.56,19649.185,44.62633451957296,308.481715362439,34433.55857261151,28635.341427388492,118.23531371691826
2021-07-28,30900,31560,30850,31200,7034200,SSI,Dịch vụ tài chính,30842.0,31455.95,29304.76,19752.985,45.7516339869281,314.22412259614794,34298.668230293355,28613.231769706646,117.47909596644367
2021-07-29,31560,32150,31370,32150,12969400,SSI,Dịch vụ tài chính,30859.0,31350.45,29497.76,19861.085,52.870304748405395,390.92573370408354,33896.09135027121,28804.8086497288,129.71605245684808
2021-07-30,32150,32750,31920,32509,15168400,SSI,Dịch vụ tài chính,30965.9,31250.9,29691.94,19971.43,61.962120611775894,475.2027710826151,33403.29136531295,29098.50863468705,129.6946544988308
2021-08-02,32210,33110,32150,32750,15213200,SSI,Dịch vụ tài chính,31305.9,31205.4,29881.74,20083.88,58.224543080939945,555.0414440021777,33173.98906460014,29236.81093539987,123.15779412803576
2021-08-03,32640,33650,32460,33650,18144400,SSI,Dịch vụ tài chính,31533.9,31320.9,30076.54,20199.23,63.78151260504202,683.0627239932619,33573.338482132094,29068.461517867905,131.23586030949343
2021-08-04,34120,34120,33460,33820,11942000,SSI,Dịch vụ tài chính,31849.9,31388.4,30274.14,20315.28,58.795411089866164,789.141359610283,33856.42588061157,28920.374119388438,127.48143142345273
2021-08-05,33530,34420,33400,34240,12213800,SSI,Dịch vụ tài chính,32164.9,31479.95,30495.94,20433.43,63.53965183752418,896.7626113374645,34227.402061743574,28732.497938256427,130.9165563558806
2021-08-06,34070,34360,33590,33590,16432800,SSI,Dịch vụ tài chính,32511.9,31592.45,30678.94,20547.73,73.82022471910113,919.0098870628935,34495.62216524489,28689.27783475511,123.4656755671342
2021-08-09,33400,35850,33400,35310,22821200,SSI,Dịch vụ tài chính,33017.9,31883.45,30865.94,20671.08,72.90697674418604,1063.1750189040395,35053.74644803465,28713.15355196535,128.67816733503676
2021-08-10,35850,35910,35140,35370,12566600,SSI,Dịch vụ tài chính,33458.9,32108.95,31062.54,20796.23,79.62264150943396,1168.7952786781061,35598.265389042754,28619.634610957248,129.2937303167394
2021-08-11,35550,35610,34360,34360,17689000,SSI,Dịch vụ tài chính,33774.9,32308.45,31211.94,20915.38,69.16764361078546,1157.6567895702865,35835.19153918466,28781.70846081534,121.29052381937728
2021-08-12,34170,35070,34170,34360,13641400,SSI,Dịch vụ tài chính,33995.9,32427.45,31327.54,21034.83,78.04232804232804,1135.737383123189,36066.35703515855,28788.54296484145,118.31532670963122
2021-08-13,34530,35550,34360,35140,21481600,SSI,Dịch vụ tài chính,34259.0,32612.45,31460.34,21159.08,79.7807551766139,1167.8434050449978,36412.621213594415,28812.278786405586,119.46665521902545
2021-08-16,36500,37220,36260,36970,16930200,SSI,Dịch vụ tài chính,34681.0,32993.45,31648.54,21293.68,82.20793140407288,1325.6718449547334,36941.47076862239,29045.429231377602,129.54701352919597
2021-08-17,36800,37040,36200,36500,12968000,SSI,Dịch vụ tài chính,34966.0,33249.95,31864.14,21427.33,77.71966527196653,1396.726356622421,37414.51432168765,29085.38567831234,123.46021951559379
2021-08-18,36260,37220,35850,35850,17610600,SSI,Dịch vụ tài chính,35169.0,33509.45,32035.14,21556.58,69.97840172786177,1384.6268844917286,37641.16800510202,29377.731994897968,119.51777216526739
2021-08-19,36260,37460,36200,37330,15710800,SSI,Dịch vụ tài chính,35478.0,33821.45,32232.14,21693.23,73.22030632887005,1477.4306953922714,38122.82502984435,29520.07497015564,126.68127122933421
2021-08-20,37330,37810,36150,37220,26611200,SSI,Dịch vụ tài chính,35841.0,34176.45,32390.74,21829.18,71.8048780487805,1524.5284880306717,38361.953527527774,29990.94647247222,122.96919163113931
2021-08-23,37220,37750,36800,37750,14406400,SSI,Dịch vụ tài chính,36085.0,34551.45,32526.14,21967.23,70.74898785425101,1586.3341262740869,38597.327406629345,30505.572593370653,121.19633685173321
2021-08-24,37510,37870,35550,36450,23297300,SSI,Dịch vụ tài chính,36193.0,34825.95,32635.54,22098.33,61.94368755676658,1512.9757616354618,38580.31063517444,31071.58936482555,115.62206466038143
2021-08-25,36450,36920,35970,36920,11074200,SSI,Dịch vụ tài chính,36449.0,35111.95,32785.34,22232.53,62.11573236889693,1475.7522478971077,38562.47017283742,31661.42982716257,113.9254616512025
2021-08-26,36920,37100,35550,36390,12231000,SSI,Dịch vụ tài chính,36652.0,35323.95,32911.34,22364.33,62.79707495429616,1387.4916345933016,38519.84568863436,32128.054311365635,108.21167378105966
2021-08-27,35850,36560,35610,36450,10605600,SSI,Dịch vụ tài chính,36783.0,35521.0,33038.54,22495.43,56.14224137931035,1307.3160357416782,38461.91929773491,32580.080702265088,107.98273931931803
2021-08-30,36690,37220,36150,37160,12314000,SSI,Dịch vụ tài chính,36802.0,35741.5,33197.94,22629.53,59.013091641490426,1286.24038381243,38460.56543542177,33022.43456457823,109.77926397471927
2021-08-31,37460,37640,36330,36800,9650100,SSI,Dịch vụ tài chính,36832.0,35899.0,33344.14,22762.38,63.14655172413793,1226.3521621150212,38468.79130834027,33329.20869165973,107.92479268531804
2021-09-01,36500,36920,36260,36450,9400800,SSI,Dịch vụ tài chính,36892.0,36030.5,33478.54,22893.48,60.851505711318794,1137.5354395644536,38414.82137537136,33646.17862462864,102.9270266753985
2021-09-06,36560,36740,35720,35720,17068900,SSI,Dịch vụ tài chính,36731.0,36104.5,33594.74,23020.08,53.027139874739035,996.7527032121361,38342.200652573185,33866.799347426815,96.60474182771301
2021-09-07,36030,36560,35610,35970,24553700,SSI,Dịch vụ tài chính,36606.0,36223.5,33674.34,23148.23,43.75,895.0368533268556,38126.232384313655,34320.767615686345,91.81290546648798
2021-09-08,38470,38470,38290,38470,14560700,SSI,Dịch vụ tài chính,36678.0,36381.5,33801.36,23287.23,59.82053838484546,1004.575297395917,38479.61218404599,34283.38781595401,101.60096667607615
2021-09-09,38590,39380,38030,38210,20144300,SSI,Dịch vụ tài chính,36854.0,36523.5,33914.96,23424.48,62.24066390041494,1058.2071234056202,38715.68012129721,34331.31987870279,99.54947443245649
2021-09-10,38240,38500,37900,38070,10409900,SSI,Dịch vụ tài chính,36969.0,36709.0,34020.96,23560.88,54.4578313253012,1076.9989287020435,38753.22575743692,34664.77424256308,101.76944811684595
2021-09-13,38070,38070,37120,37900,12043700,SSI,Dịch vụ tài chính,37120.0,36886.0,34093.76,23697.18,54.06698564593301,1065.8871074533527,38670.35776445731,35101.64223554269,96.47179891025286
2021-09-14,37460,37640,36950,36950,8359100,SSI,Dịch vụ tài chính,37170.0,36976.5,34142.76,23827.28,45.44419134396355,969.2509271878225,38560.32980212692,35392.67019787308,88.28180292285205
2021-09-15,36510,37500,36430,37290,7744800,SSI,Dịch vụ tài chính,37183.0,36992.5,34215.36,23958.38,55.37084398976982,909.6157326528555,38582.506620310654,35402.493379689346,93.43055344625967
2021-09-16,37420,37550,36810,36950,4853700,SSI,Dịch vụ tài chính,37198.0,37015.0,34327.56,24086.98,50.19505851755527,825.4045035140298,38588.31028826421,35441.68971173579,92.871198215583
2021-09-17,36980,38210,36770,37380,14047100,SSI,Dịch vụ tài chính,37291.0,37091.5,34425.76,24217.88,56.52173913043478,784.3227199606554,38572.37136510912,35610.62863489088,93.4456472102929
2021-09-20,37980,38030,37160,37210,7586000,SSI,Dịch vụ tài chính,37440.0,37085.5,34521.78,24347.38,54.93506493506494,729.6367331885194,38563.271793506814,35607.728206493186,88.4670845369373
2021-09-21,36950,37120,36330,36600,9068100,SSI,Dịch vụ tài chính,37503.0,37054.5,34626.98,24474.08,46.31578947368421,629.8156696697406,38546.337087197186,35562.662912802814,78.27447997460806
2021-09-22,36810,36860,36200,36330,6579500,SSI,Dịch vụ tài chính,37289.0,36983.5,34763.78,24599.03,46.870838881491345,522.8924356345815,38471.12297147607,35495.87702852393,77.42067861249305
2021-09-23,36510,37120,36330,36430,5774900,SSI,Dịch vụ tài chính,37111.0,36982.5,34875.18,24723.58,49.862258953168045,441.13899089894403,38471.65907036228,35493.34092963772,74.32446105998278
2021-09-24,36510,36770,36290,36330,5155100,SSI,Dịch vụ tài chính,36937.0,36953.0,34994.38,24846.18,54.60030165912519,364.0827137881279,38470.47851801326,35435.52148198674,71.05377831651967
2021-09-27,36330,36460,34770,34770,10914300,SSI,Dịch vụ tài chính,36624.0,36872.0,35050.18,24961.43,42.443324937027704,175.11745150714705,38664.10666975758,35079.89333024242,59.790101989271534
2021-09-28,34770,35550,34600,35290,6877900,SSI,Dịch vụ tài chính,36458.0,36814.0,35127.18,25077.78,23.322147651006716,66.55358560031164,38734.12499593129,34893.87500406871,62.236426673847305
2021-09-29,35200,35250,34600,34860,5520900,SSI,Dịch vụ tài chính,36215.0,36699.0,35237.38,25188.03,22.675367047308328,-53.56401402014308,38798.95388420546,34599.04611579454,61.06812098982894
2021-09-30,35030,35380,34860,35340,4365600,SSI,Dịch vụ tài chính,36054.0,36626.0,35316.78,25298.38,28.90262751159196,-108.77223008723377,38810.95718373083,34441.04281626917,65.17067142110054
2021-10-01,34940,35120,34080,34080,10729800,SSI,Dịch vụ tài chính,35724.0,36507.5,35385.18,25402.13,24.735449735449734,-251.2997813638649,38971.85536569326,34043.14463430674,57.85929366149242
2021-10-04,33900,33990,32900,33550,10207600,SSI,Dịch vụ tài chính,35358.0,36399.0,35434.38,25501.03,26.190476190476204,-402.3820533741746,39180.0706003643,33617.9293996357,54.411547510510374
2021-10-05,34290,35380,34080,35120,9677500,SSI,Dịch vụ tài chính,35210.0,36356.5,35534.38,25603.13,37.03703703703703,-390.9236390987935,39190.647230881965,33522.352769118035,63.410349197301144
2021-10-06,35380,35430,34680,34720,7264600,SSI,Dịch vụ tài chính,35049.0,36169.0,35623.78,25702.23,36.773428232502965,-409.4001106596843,38909.03380693706,33428.96619306294,64.7666612465158
2021-10-07,34770,35600,34550,35380,8504400,SSI,Dịch vụ tài chính,34944.0,36027.5,35712.18,25805.93,38.4526558891455,-366.56087771553575,38611.59609565494,33443.40390434506,66.41457770194086
2021-10-08,35380,35810,35200,35510,6802700,SSI,Dịch vụ tài chính,34862.0,35899.5,35798.38,25910.28,40.13921113689095,-318.44967381098104,38305.050380178945,33493.949619821055,66.95868445691713
2021-10-11,35640,36430,35640,36430,8232600,SSI,Dịch vụ tài chính,35028.0,35826.0,35883.98,26014.13,49.0481522956327,-203.73634113577282,38057.7366379241,33594.2633620759,68.44391442982297
2021-10-12,36430,36640,35980,35980,7551900,SSI,Dịch vụ tài chính,35097.0,35777.5,35953.4,26110.28,48.079034028540065,-147.43687717501598,37947.69887519436,33607.30112480564,71.29146905965193
2021-10-13,35980,36290,35640,35640,7219600,SSI,Dịch vụ tài chính,35175.0,35695.0,36011.2,26201.98,45.775401069518715,-128.76992532912845,37745.23747019965,33644.76252980035,78.27182976040996
2021-10-14,35640,36160,35340,35640,10561900,SSI,Dịch vụ tài chính,35205.0,35629.5,36051.0,26295.98,46.27027027027027,-112.67735707004613,37592.77840747646,33666.22159252354,72.65599875934343
2021-10-15,35810,35980,35380,35430,6386300,SSI,Dịch vụ tài chính,35340.0,35532.0,36083.2,26390.28,54.177215189873415,-115.53728385201975,37314.61310263454,33749.38689736546,74.92897861559919
2021-10-18,35430,36160,34980,35510,11323100,SSI,Dịch vụ tài chính,35536.0,35447.0,36108.6,26479.28,51.474530831099194,-110.07953664301021,37045.31621928899,33848.68378071101,74.55248009678542
2021-10-19,35640,36240,35460,35550,8862700,SSI,Dịch vụ tài chính,35579.0,35394.5,36147.8,26563.53,54.87977369165488,-101.3581730274891,36899.61373936364,33889.38626063636,77.52589491641425
2021-10-20,35550,35600,34680,35030,13477800,SSI,Dịch vụ tài chính,35610.0,35329.5,36142.2,26646.03,47.81997187060478,-134.8515984224141,36775.634229774834,33883.365770225166,76.22156364335756
2021-10-21,35120,35160,34510,34510,10218000,SSI,Dịch vụ tài chính,35523.0,35233.5,36125.0,26726.53,53.37519623233909,-201.03759725407872,36625.94994240561,33841.05005759439,74.71346021816998
2021-10-22,34510,34720,33940,34080,11207400,SSI,Dịch vụ tài chính,35380.0,35121.0,36119.4,26800.18,54.22647527910686,-284.90369209650817,36503.97771797711,33738.02228202289,70.03391736083272
2021-10-25,33900,33990,33120,33290,15456100,SSI,Dịch vụ tài chính,35066.0,35047.0,36098.0,26867.83,33.33333333333333,-410.3839237582797,36649.945972100686,33444.054027899314,69.14036943141005
2021-10-26,33290,33770,33030,33720,8808900,SSI,Dịch vụ tài chính,34840.0,34968.5,36069.6,26937.78,40.94202898550725,-469.71591239632835,36671.96118241659,33265.03881758341,68.86141399471077
2021-10-27,33900,35200,33810,35120,12399000,SSI,Dịch vụ tài chính,34788.0,34981.5,36032.6,27013.98,47.92332268370607,-399.1672891082271,36685.443105054655,33277.556894945345,69.27333245594846
2021-10-28,35200,35980,34980,35460,12968500,SSI,Dịch vụ tài chính,34770.0,34987.5,36011.8,27090.73,49.61360123647604,-312.2227291063464,36697.59233361062,33277.40766638938,70.88345964291062
2021-10-29,35510,35640,34940,35200,11708600,SSI,Dịch vụ tài chính,34747.0,35043.5,35998.8,27166.93,39.41480206540448,-261.28641880166106,36701.00954589619,33385.99045410381,66.19826350304358
2021-11-01,35290,36330,35200,35980,23755600,SSI,Dịch vụ tài chính,34794.0,35165.0,35971.8,27248.78,50.0,-156.17920794982638,36714.26807846399,33615.73192153601,69.53180850681817
2021-11-02,36070,36950,35980,36810,18597700,SSI,Dịch vụ tài chính,34920.0,35249.5,35963.6,27333.13,58.8235294117647,-5.839607334288303,36963.976750007394,33535.023249992606,72.60294295140673
2021-11-03,37160,37240,35980,36240,18570100,SSI,Dịch vụ tài chính,35041.0,35325.5,35933.4,27416.43,54.166666666666664,66.54429180704756,37075.53729283576,33575.46270716424,64.44968883294095
